Frame_number,centre_x,centre_y,width,height
68.0,730.3199999999999,290.5,288.15999999999997,172.27999999999997
69.0,742.06,290.5,288.2800000000001,173.24
70.0,753.8,290.5,288.4,174.20000000000002
71.0,765.54,290.5,288.52,175.16
72.0,777.28,290.5,288.64,176.12
73.0,789.02,290.5,288.7600000000001,177.08
74.0,800.76,290.5,288.8800000000001,178.04
75.0,812.5,290.5,289.0,179.0
76.0,815.6,290.64,289.03999999999996,178.08
77.0,818.7,290.78,289.08000000000004,177.16000000000003
78.0,821.8,290.92,289.12,176.24
79.0,824.9000000000001,291.06,289.15999999999997,175.32000000000002
80.0,828.0,291.2,289.20000000000005,174.39999999999998
81.0,831.1,291.34,289.24,173.48
82.0,834.2,291.48,289.2800000000001,172.56
83.0,837.3,291.62,289.32000000000005,171.64
84.0,840.4000000000001,291.76,289.36,170.72
85.0,843.5,291.9,289.4000000000001,169.8
86.0,846.6,292.04,289.44000000000005,168.88000000000002
87.0,849.7,292.18,289.48,167.96000000000004
88.0,852.8,292.32,289.52,167.03999999999996
89.0,855.9,292.46,289.55999999999995,166.11999999999998
90.0,859.0,292.6,289.5999999999999,165.2
91.0,862.0999999999999,292.74,289.64,164.28
92.0,865.2,292.88,289.67999999999995,163.36
93.0,868.3,293.02,289.7199999999999,162.44
94.0,871.4,293.16,289.76,161.52
95.0,874.5,293.3,289.79999999999995,160.60000000000002
96.0,877.6,293.44,289.8399999999999,159.67999999999998
97.0,880.7,293.58,289.8800000000001,158.76
98.0,883.8,293.72,289.91999999999996,157.83999999999997
99.0,886.9000000000001,293.86,289.96000000000015,156.92
100.0,890.0,294.0,290.0,156.0
101.0,893.8,293.42,288.0,157.16
102.0,897.5999999999999,292.84000000000003,285.9999999999999,158.32
103.0,901.4000000000001,292.26,284.0000000000001,159.48
104.0,905.2,291.68,282.0,160.64
105.0,909.0,291.1,280.0,161.8
106.0,912.8,290.52,278.0,162.96
107.0,916.5999999999999,289.94,275.9999999999999,164.12
108.0,920.4000000000001,289.36,274.0000000000001,165.28
109.0,924.2,288.78,272.0,166.44
110.0,928.0,288.2,270.0,167.6
111.0,931.8,287.62,268.0,168.76
112.0,935.5999999999999,287.04,265.9999999999999,169.92
113.0,939.4000000000001,286.46000000000004,264.0000000000001,171.07999999999998
114.0,943.2,285.88,262.0,172.24
115.0,947.0,285.3,260.0,173.4
116.0,950.8,284.72,258.0,174.56
117.0,954.5999999999999,284.14,255.9999999999999,175.72
118.0,958.4000000000001,283.56,254.0000000000001,176.88
119.0,962.2,282.98,252.0,178.04
120.0,966.0,282.4,250.0,179.2
121.0,969.8,281.82,248.0,180.36
122.0,973.5999999999999,281.24,245.9999999999999,181.52
123.0,977.4000000000001,280.65999999999997,244.0000000000001,182.68
124.0,981.2,280.08,242.0,183.84
125.0,985.0,279.5,240.0,185.0
126.0,983.5,280.0,235.96000000000004,182.72000000000003
127.0,982.0,280.5,231.92000000000007,180.44000000000003
128.0,980.5,281.0,227.8800000000001,178.16
129.0,979.0,281.5,223.84000000000003,175.88
130.0,977.5,282.0,219.80000000000007,173.60000000000002
131.0,976.0,282.5,215.7600000000001,171.32000000000002
132.0,974.5,283.0,211.7199999999999,169.04
133.0,973.0,283.5,207.67999999999995,166.76
134.0,971.5,284.0,203.64,164.48000000000002
135.0,970.0,284.5,199.5999999999999,162.20000000000002
136.0,968.5,285.0,195.55999999999995,159.92
137.0,967.0,285.5,191.51999999999998,157.64
138.0,965.5,286.0,187.48000000000002,155.36
139.0,964.0,286.5,183.44000000000005,153.08
140.0,962.5,287.0,179.4000000000001,150.79999999999998
141.0,961.0,287.5,175.36,148.51999999999998
142.0,959.5,288.0,171.32000000000005,146.24
143.0,958.0,288.5,167.2800000000001,143.96
144.0,956.5,289.0,163.2399999999999,141.67999999999998
145.0,955.0,289.5,159.19999999999993,139.39999999999998
146.0,953.5,290.0,155.15999999999997,137.12
147.0,952.0,290.5,151.1199999999999,134.84000000000003
148.0,950.5,291.0,147.07999999999993,132.55999999999997
149.0,949.0,291.5,143.03999999999996,130.27999999999997
150.0,947.5,292.0,139.0,128.0
151.0,948.5999999999999,291.52,139.60000000000002,128.87999999999997
152.0,949.7,291.04,140.19999999999993,129.76000000000002
153.0,950.8,290.56,140.80000000000007,130.64
154.0,951.9000000000001,290.08,141.39999999999998,131.51999999999998
155.0,953.0,289.6,142.0,132.4
156.0,954.1,289.12,142.60000000000014,133.28
157.0,955.2,288.64,143.19999999999993,134.16000000000003
158.0,956.3,288.15999999999997,143.80000000000007,135.04000000000002
159.0,957.4,287.68,144.39999999999986,135.92
160.0,958.5,287.20000000000005,145.0,136.8
161.0,959.6,286.72,145.60000000000014,137.68
162.0,960.7,286.24,146.19999999999993,138.55999999999997
163.0,961.8,285.76,146.80000000000007,139.44000000000003
164.0,962.9,285.28,147.39999999999986,140.32
165.0,964.0,284.79999999999995,148.0,141.2
166.0,965.1,284.32,148.60000000000014,142.08
167.0,966.2,283.84000000000003,149.19999999999993,142.95999999999998
168.0,967.3,283.36,149.80000000000007,143.83999999999997
169.0,968.4,282.88,150.39999999999986,144.72
170.0,969.5,282.4,151.0,145.6
171.0,970.6,281.92,151.60000000000014,146.48000000000002
172.0,971.7,281.44,152.19999999999993,147.36
173.0,972.8,280.96,152.80000000000007,148.23999999999998
174.0,973.9,280.48,153.39999999999986,149.12000000000003
175.0,975.0,280.0,154.0,150.0
176.0,972.5600000000001,280.36,156.72000000000003,150.32
177.0,970.1199999999999,280.72,159.43999999999994,150.64000000000001
178.0,967.6800000000001,281.08,162.15999999999997,150.96
179.0,965.24,281.44,164.8800000000001,151.27999999999997
180.0,962.8,281.8,167.5999999999999,151.60000000000002
181.0,960.36,282.15999999999997,170.31999999999994,151.92000000000002
182.0,957.9200000000001,282.52,173.04000000000008,152.23999999999998
183.0,955.48,282.88,175.75999999999988,152.56000000000003
184.0,953.04,283.24,178.48000000000002,152.88
185.0,950.6,283.6,181.20000000000005,153.2
186.0,948.16,283.96000000000004,183.91999999999985,153.52000000000004
187.0,945.72,284.32,186.64,153.84
188.0,943.28,284.68,189.36,154.16
189.0,940.84,285.03999999999996,192.08000000000015,154.47999999999996
190.0,938.4,285.4,194.79999999999995,154.8
191.0,935.96,285.76,197.51999999999998,155.12
192.0,933.52,286.12,200.24000000000012,155.43999999999997
193.0,931.0799999999999,286.48,202.95999999999992,155.76000000000002
194.0,928.64,286.84000000000003,205.68000000000006,156.07999999999998
195.0,926.2,287.2,208.4000000000001,156.39999999999998
196.0,923.76,287.56,211.1199999999999,156.72000000000003
197.0,921.3199999999999,287.92,213.84000000000003,157.04
198.0,918.8800000000001,288.28,216.56000000000006,157.35999999999999
199.0,916.4399999999999,288.64,219.27999999999997,157.68
200.0,914.0,289.0,222.0,158.0
201.0,914.82,288.96,222.12000000000012,157.75999999999996
202.0,915.64,288.92,222.24,157.52
203.0,916.46,288.88,222.36000000000013,157.27999999999997
204.0,917.28,288.84000000000003,222.48000000000002,157.04000000000002
205.0,918.1,288.8,222.60000000000014,156.79999999999998
206.0,918.92,288.76,222.72000000000003,156.56000000000003
207.0,919.74,288.72,222.84000000000003,156.32
208.0,920.56,288.68,222.95999999999992,156.08000000000004
209.0,921.3800000000001,288.64,223.08000000000004,155.84
210.0,922.2,288.6,223.19999999999993,155.59999999999997
211.0,923.02,288.56,223.32000000000005,155.36
212.0,923.8399999999999,288.52,223.43999999999994,155.11999999999998
213.0,924.6600000000001,288.48,223.56000000000006,154.88000000000002
214.0,925.48,288.44,223.67999999999995,154.64
215.0,926.3,288.4,223.80000000000007,154.40000000000003
216.0,927.1199999999999,288.36,223.91999999999996,154.16
217.0,927.94,288.32,224.04000000000008,153.91999999999996
218.0,928.76,288.28,224.15999999999997,153.68
219.0,929.58,288.24,224.27999999999997,153.43999999999997
220.0,930.4,288.2,224.39999999999986,153.20000000000002
221.0,931.22,288.15999999999997,224.51999999999998,152.95999999999998
222.0,932.04,288.12,224.63999999999987,152.72000000000003
223.0,932.86,288.08,224.76,152.48
224.0,933.68,288.04,224.87999999999988,152.24000000000004
225.0,934.5,288.0,225.0,152.0
226.0,934.1400000000001,288.08,225.64,152.23999999999998
227.0,933.78,288.15999999999997,226.2800000000001,152.48
228.0,933.4200000000001,288.24,226.92000000000007,152.72000000000003
229.0,933.06,288.32,227.55999999999995,152.96
230.0,932.7,288.4,228.19999999999993,153.2
231.0,932.3399999999999,288.48,228.84000000000003,153.44
232.0,931.98,288.56,229.48000000000002,153.67999999999998
233.0,931.62,288.64,230.12000000000012,153.92000000000002
234.0,931.26,288.72,230.7600000000001,154.16000000000003
235.0,930.9,288.8,231.39999999999986,154.4
236.0,930.54,288.88,232.03999999999996,154.64
237.0,930.1800000000001,288.96,232.67999999999995,154.87999999999997
238.0,929.8199999999999,289.04,233.32000000000005,155.12000000000003
239.0,929.46,289.12,233.96000000000004,155.36
240.0,929.1,289.2,234.60000000000014,155.6
241.0,928.74,289.28,235.2399999999999,155.83999999999997
242.0,928.38,289.36,235.87999999999988,156.07999999999998
243.0,928.02,289.44,236.51999999999998,156.32000000000002
244.0,927.6600000000001,289.52,237.15999999999997,156.56
245.0,927.3,289.6,237.80000000000007,156.8
246.0,926.94,289.68,238.44000000000005,157.04
247.0,926.5799999999999,289.76,239.07999999999993,157.27999999999997
248.0,926.22,289.84000000000003,239.7199999999999,157.52
249.0,925.8599999999999,289.92,240.36,157.76000000000002
250.0,925.5,290.0,241.0,158.0
251.0,925.3800000000001,289.58,240.12,158.11999999999998
252.0,925.26,289.15999999999997,239.24000000000012,158.23999999999998
253.0,925.14,288.74,238.3599999999999,158.36
254.0,925.02,288.32,237.48000000000002,158.48
255.0,924.9000000000001,287.9,236.60000000000002,158.6
256.0,924.78,287.48,235.72000000000014,158.71999999999997
257.0,924.66,287.06,234.83999999999992,158.84000000000003
258.0,924.54,286.64,233.96000000000004,158.96
259.0,924.4200000000001,286.22,233.08000000000004,159.07999999999998
260.0,924.3000000000001,285.79999999999995,232.20000000000005,159.2
261.0,924.18,285.38,231.31999999999994,159.32000000000002
262.0,924.06,284.96000000000004,230.43999999999994,159.44
263.0,923.94,284.53999999999996,229.56000000000006,159.56
264.0,923.82,284.12,228.68000000000006,159.67999999999998
265.0,923.6999999999999,283.70000000000005,227.79999999999995,159.8
266.0,923.5799999999999,283.28,226.91999999999996,159.92000000000002
267.0,923.46,282.86,226.03999999999996,160.04
268.0,923.34,282.44,225.16000000000008,160.15999999999997
269.0,923.22,282.02,224.27999999999986,160.28000000000003
270.0,923.0999999999999,281.6,223.39999999999998,160.4
271.0,922.98,281.18,222.51999999999998,160.52
272.0,922.86,280.76,221.6400000000001,160.64
273.0,922.74,280.34000000000003,220.75999999999988,160.76000000000002
274.0,922.6199999999999,279.92,219.88,160.88000000000002
275.0,922.5,279.5,219.0,161.0
276.0,923.3399999999999,279.34000000000003,217.39999999999998,160.04000000000002
277.0,924.18,279.18,215.79999999999995,159.08000000000004
278.0,925.02,279.02,214.19999999999993,158.11999999999998
279.0,925.86,278.86,212.60000000000014,157.16
280.0,926.7,278.7,211.0,156.20000000000002
281.0,927.54,278.54,209.39999999999998,155.24000000000004
282.0,928.38,278.38,207.79999999999995,154.27999999999997
283.0,929.22,278.22,206.19999999999993,153.32
284.0,930.06,278.06,204.5999999999999,152.36
285.0,930.9000000000001,277.9,203.0000000000001,151.40000000000003
286.0,931.74,277.74,201.4000000000001,150.43999999999997
287.0,932.5799999999999,277.58,199.80000000000007,149.48
288.0,933.4200000000001,277.42,198.19999999999993,148.52
289.0,934.26,277.26,196.5999999999999,147.56000000000003
290.0,935.0999999999999,277.1,194.9999999999999,146.59999999999997
291.0,935.94,276.94,193.4000000000001,145.64
292.0,936.78,276.78,191.80000000000007,144.68
293.0,937.62,276.62,190.20000000000005,143.72000000000003
294.0,938.46,276.46,188.60000000000002,142.75999999999996
295.0,939.3,276.3,187.0,141.79999999999998
296.0,940.14,276.14,185.39999999999986,140.84
297.0,940.98,275.98,183.80000000000007,139.88000000000002
298.0,941.82,275.82,182.20000000000005,138.91999999999996
299.0,942.6600000000001,275.65999999999997,180.60000000000002,137.95999999999998
300.0,943.5,275.5,179.0,137.0
301.0,943.16,275.28,179.3599999999999,136.8
302.0,942.82,275.06,179.72000000000003,136.60000000000002
303.0,942.48,274.84000000000003,180.07999999999993,136.40000000000003
304.0,942.1399999999999,274.62,180.43999999999994,136.20000000000002
305.0,941.8,274.4,180.80000000000007,135.99999999999997
306.0,941.46,274.18,181.15999999999997,135.79999999999998
307.0,941.1200000000001,273.96,181.5200000000001,135.6
308.0,940.78,273.74,181.88,135.4
309.0,940.44,273.52,182.2399999999999,135.20000000000002
310.0,940.1,273.3,182.60000000000014,135.0
311.0,939.76,273.08000000000004,182.96000000000004,134.8
312.0,939.42,272.86,183.31999999999994,134.60000000000002
313.0,939.08,272.64,183.68000000000006,134.39999999999998
314.0,938.74,272.41999999999996,184.03999999999996,134.2
315.0,938.4,272.2,184.39999999999986,134.0
316.0,938.06,271.98,184.7600000000001,133.79999999999998
317.0,937.72,271.76,185.12,133.6
318.0,937.3799999999999,271.54,185.4799999999999,133.4
319.0,937.04,271.32,185.84000000000003,133.20000000000002
320.0,936.7,271.1,186.19999999999993,133.00000000000003
321.0,936.3600000000001,270.88,186.56000000000006,132.79999999999998
322.0,936.02,270.65999999999997,186.92000000000007,132.59999999999997
323.0,935.68,270.44,187.27999999999997,132.39999999999998
324.0,935.34,270.22,187.6400000000001,132.2
325.0,935.0,270.0,188.0,132.0
326.0,936.12,270.18,187.3599999999999,132.60000000000002
327.0,937.24,270.36,186.7199999999999,133.2
328.0,938.3600000000001,270.53999999999996,186.08000000000004,133.8
329.0,939.48,270.72,185.44000000000005,134.4
330.0,940.6,270.9,184.79999999999995,134.99999999999997
331.0,941.72,271.08,184.15999999999997,135.6
332.0,942.8399999999999,271.26,183.51999999999987,136.20000000000002
333.0,943.96,271.44,182.8800000000001,136.79999999999998
334.0,945.08,271.62,182.24,137.4
335.0,946.2,271.8,181.60000000000002,138.0
336.0,947.3199999999999,271.98,180.95999999999992,138.59999999999997
337.0,948.4399999999999,272.15999999999997,180.31999999999994,139.2
338.0,949.5600000000001,272.34000000000003,179.68000000000006,139.8
339.0,950.6800000000001,272.52,179.04000000000008,140.40000000000003
340.0,951.8,272.7,178.39999999999998,141.0
341.0,952.92,272.88,177.76,141.6
342.0,954.04,273.06,177.1199999999999,142.20000000000002
343.0,955.1600000000001,273.24,176.48000000000013,142.79999999999998
344.0,956.28,273.42,175.84000000000003,143.4
345.0,957.4,273.6,175.20000000000005,144.00000000000003
346.0,958.52,273.78,174.55999999999995,144.6
347.0,959.6399999999999,273.96000000000004,173.91999999999996,145.2
348.0,960.76,274.14,173.2800000000001,145.8
349.0,961.88,274.32,172.6400000000001,146.39999999999998
350.0,963.0,274.5,172.0,147.0
351.0,962.96,274.38,170.48000000000002,146.84
352.0,962.9200000000001,274.26,168.96000000000004,146.68000000000004
353.0,962.8799999999999,274.14,167.43999999999994,146.51999999999998
354.0,962.8399999999999,274.02,165.91999999999996,146.35999999999999
355.0,962.8,273.9,164.39999999999998,146.2
356.0,962.76,273.78,162.88,146.04000000000002
357.0,962.72,273.66,161.36000000000013,145.88000000000002
358.0,962.68,273.53999999999996,159.83999999999992,145.71999999999997
359.0,962.64,273.41999999999996,158.31999999999994,145.56
360.0,962.6,273.3,156.79999999999995,145.4
361.0,962.56,273.18,155.2800000000001,145.24
362.0,962.52,273.06,153.7600000000001,145.08
363.0,962.48,272.94,152.2399999999999,144.92
364.0,962.44,272.82,150.7199999999999,144.76
365.0,962.4,272.7,149.20000000000005,144.6
366.0,962.36,272.58000000000004,147.68000000000006,144.44
367.0,962.32,272.46000000000004,146.16000000000008,144.28000000000003
368.0,962.28,272.34,144.63999999999987,144.11999999999998
369.0,962.24,272.22,143.12,143.95999999999998
370.0,962.2,272.1,141.60000000000002,143.8
371.0,962.1600000000001,271.98,140.08000000000004,143.64000000000001
372.0,962.1200000000001,271.86,138.56000000000006,143.48000000000002
373.0,962.0799999999999,271.74,137.03999999999996,143.31999999999996
374.0,962.04,271.62,135.51999999999998,143.16
375.0,962.0,271.5,134.0,143.0
376.0,961.82,271.5,135.24,142.76
377.0,961.6400000000001,271.5,136.48000000000013,142.51999999999998
378.0,961.46,271.5,137.7199999999999,142.27999999999997
379.0,961.28,271.5,138.96000000000004,142.04
380.0,961.1,271.5,140.20000000000005,141.79999999999998
381.0,960.9200000000001,271.5,141.44000000000005,141.55999999999997
382.0,960.74,271.5,142.67999999999995,141.32000000000002
383.0,960.56,271.5,143.91999999999996,141.08
384.0,960.38,271.5,145.16000000000008,140.84
385.0,960.2,271.5,146.4000000000001,140.60000000000002
386.0,960.02,271.5,147.63999999999987,140.36
387.0,959.8399999999999,271.5,148.88,140.12
388.0,959.6600000000001,271.5,150.12,139.88
389.0,959.48,271.5,151.36000000000013,139.64
390.0,959.3,271.5,152.5999999999999,139.39999999999998
391.0,959.12,271.5,153.83999999999992,139.16
392.0,958.94,271.5,155.08000000000004,138.92
393.0,958.76,271.5,156.32000000000005,138.67999999999998
394.0,958.5799999999999,271.5,157.55999999999995,138.44000000000003
395.0,958.4,271.5,158.79999999999995,138.20000000000002
396.0,958.22,271.5,160.03999999999996,137.96
397.0,958.04,271.5,161.2800000000001,137.72000000000003
398.0,957.8599999999999,271.5,162.51999999999987,137.48000000000002
399.0,957.68,271.5,163.76,137.24
400.0,957.5,271.5,165.0,137.0
401.0,957.06,271.24,164.7600000000001,137.28
402.0,956.6200000000001,270.98,164.5200000000001,137.56
403.0,956.18,270.72,164.27999999999997,137.83999999999997
404.0,955.74,270.46,164.03999999999996,138.11999999999998
405.0,955.3,270.2,163.80000000000007,138.39999999999998
406.0,954.8600000000001,269.94,163.56000000000006,138.67999999999998
407.0,954.42,269.68,163.31999999999994,138.96000000000004
408.0,953.98,269.42,163.07999999999993,139.24
409.0,953.54,269.16,162.84000000000003,139.52
410.0,953.1,268.9,162.60000000000014,139.8
411.0,952.66,268.64,162.3599999999999,140.08
412.0,952.22,268.38,162.12,140.36
413.0,951.78,268.12,161.88,140.64
414.0,951.34,267.86,161.6400000000001,140.92
415.0,950.9,267.6,161.39999999999986,141.2
416.0,950.46,267.34,161.15999999999997,141.48
417.0,950.02,267.08,160.92000000000007,141.76
418.0,949.58,266.82,160.68000000000006,142.03999999999996
419.0,949.1399999999999,266.56,160.43999999999994,142.32000000000002
420.0,948.7,266.3,160.19999999999993,142.60000000000002
421.0,948.26,266.04,159.96000000000004,142.88000000000002
422.0,947.82,265.78,159.72000000000003,143.16000000000003
423.0,947.3799999999999,265.52,159.4799999999999,143.44
424.0,946.94,265.26,159.2399999999999,143.72
425.0,946.5,265.0,159.0,144.0
426.0,946.42,264.48,158.76,143.36
427.0,946.3399999999999,263.96,158.51999999999987,142.72
428.0,946.26,263.44,158.2800000000001,142.08
429.0,946.1800000000001,262.91999999999996,158.04000000000008,141.44
430.0,946.1,262.4,157.79999999999995,140.8
431.0,946.02,261.88,157.55999999999995,140.15999999999997
432.0,945.9399999999999,261.36,157.31999999999994,139.52
433.0,945.8600000000001,260.84,157.08000000000004,138.87999999999997
434.0,945.78,260.32,156.84000000000003,138.24
435.0,945.7,259.8,156.60000000000002,137.60000000000002
436.0,945.62,259.28,156.3599999999999,136.95999999999998
437.0,945.54,258.76,156.12,136.32000000000002
438.0,945.46,258.24,155.88,135.67999999999998
439.0,945.38,257.72,155.6400000000001,135.04000000000002
440.0,945.3,257.2,155.39999999999998,134.39999999999998
441.0,945.22,256.68,155.15999999999997,133.76
442.0,945.14,256.16,154.92000000000007,133.12000000000003
443.0,945.06,255.64,154.67999999999995,132.48
444.0,944.98,255.12,154.44000000000005,131.84000000000003
445.0,944.9,254.6,154.20000000000005,131.2
446.0,944.8199999999999,254.08,153.95999999999992,130.56
447.0,944.74,253.56,153.72000000000003,129.92
448.0,944.66,253.04000000000002,153.48000000000002,129.28
449.0,944.58,252.51999999999998,153.24,128.64
450.0,944.5,252.0,153.0,128.0
451.0,944.7,251.2,151.39999999999998,127.75999999999999
452.0,944.9,250.4,149.79999999999995,127.52000000000004
453.0,945.1,249.60000000000002,148.20000000000005,127.28
454.0,945.3,248.8,146.60000000000002,127.03999999999999
455.0,945.5,248.0,145.0,126.79999999999998
456.0,945.7,247.2,143.39999999999998,126.56000000000003
457.0,945.9,246.4,141.79999999999995,126.32
458.0,946.1,245.6,140.20000000000005,126.07999999999998
459.0,946.3,244.8,138.60000000000002,125.84000000000003
460.0,946.5,244.0,137.0,125.60000000000002
461.0,946.7,243.2,135.39999999999998,125.35999999999999
462.0,946.9,242.39999999999998,133.79999999999995,125.11999999999998
463.0,947.1,241.60000000000002,132.20000000000005,124.88000000000002
464.0,947.3,240.8,130.60000000000002,124.64000000000001
465.0,947.5,240.0,129.0,124.39999999999998
466.0,947.7,239.2,127.39999999999998,124.15999999999997
467.0,947.9,238.4,125.79999999999995,123.92000000000002
468.0,948.1,237.6,124.20000000000005,123.68
469.0,948.3,236.79999999999998,122.60000000000002,123.44
470.0,948.5,236.0,121.0,123.20000000000002
471.0,948.7,235.2,119.39999999999998,122.96000000000001
472.0,948.9,234.39999999999998,117.79999999999995,122.72
473.0,949.1,233.6,116.20000000000005,122.47999999999996
474.0,949.3,232.8,114.60000000000002,122.24000000000001
475.0,949.5,232.0,113.0,122.0
476.0,949.4200000000001,231.96,113.32000000000005,121.68
477.0,949.3399999999999,231.92000000000002,113.63999999999999,121.36000000000001
478.0,949.26,231.88,113.96000000000004,121.03999999999996
479.0,949.1800000000001,231.83999999999997,114.28000000000009,120.72
480.0,949.0999999999999,231.8,114.60000000000002,120.4
481.0,949.02,231.76,114.92000000000007,120.08000000000001
482.0,948.94,231.72000000000003,115.2399999999999,119.76000000000002
483.0,948.86,231.68,115.55999999999995,119.43999999999997
484.0,948.78,231.64,115.88,119.11999999999998
485.0,948.7,231.6,116.19999999999993,118.80000000000001
486.0,948.62,231.56,116.51999999999998,118.48000000000002
487.0,948.54,231.52,116.84000000000003,118.16000000000003
488.0,948.46,231.48,117.15999999999997,117.83999999999997
489.0,948.38,231.44,117.48000000000002,117.51999999999998
490.0,948.3,231.4,117.80000000000007,117.19999999999999
491.0,948.22,231.36,118.12,116.88000000000002
492.0,948.14,231.32,118.44000000000005,116.56000000000003
493.0,948.06,231.27999999999997,118.7600000000001,116.23999999999998
494.0,947.98,231.24,119.07999999999993,115.91999999999999
495.0,947.9000000000001,231.2,119.39999999999998,115.6
496.0,947.8199999999999,231.16000000000003,119.71999999999991,115.28
497.0,947.74,231.12,120.03999999999996,114.96000000000004
498.0,947.6600000000001,231.07999999999998,120.36000000000001,114.63999999999999
499.0,947.5799999999999,231.04,120.67999999999995,114.32
500.0,947.5,231.0,121.0,114.0
501.0,947.1800000000001,230.95999999999998,121.95999999999992,113.84
502.0,946.86,230.92000000000002,122.92000000000007,113.67999999999998
503.0,946.54,230.88,123.88,113.51999999999998
504.0,946.22,230.83999999999997,124.84000000000003,113.35999999999999
505.0,945.9,230.79999999999998,125.79999999999995,113.19999999999999
506.0,945.58,230.76,126.75999999999999,113.03999999999996
507.0,945.26,230.72000000000003,127.72000000000003,112.88000000000002
508.0,944.94,230.68,128.67999999999995,112.72000000000003
509.0,944.62,230.64000000000001,129.6400000000001,112.56
510.0,944.3,230.60000000000002,130.60000000000002,112.4
511.0,943.98,230.56,131.55999999999995,112.24000000000001
512.0,943.66,230.51999999999998,132.51999999999998,112.08000000000001
513.0,943.34,230.48000000000002,133.48000000000002,111.91999999999999
514.0,943.02,230.44,134.44000000000005,111.75999999999999
515.0,942.7,230.39999999999998,135.39999999999998,111.6
516.0,942.38,230.35999999999999,136.3599999999999,111.44
517.0,942.06,230.32,137.32000000000005,111.27999999999997
518.0,941.74,230.27999999999997,138.27999999999997,111.11999999999998
519.0,941.42,230.24,139.24,110.96000000000004
520.0,941.1,230.20000000000002,140.20000000000005,110.80000000000001
521.0,940.78,230.16000000000003,141.15999999999997,110.64000000000001
522.0,940.46,230.12,142.12,110.48000000000002
523.0,940.14,230.07999999999998,143.07999999999993,110.32000000000002
524.0,939.8199999999999,230.04000000000002,144.04000000000008,110.16
